HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,car_net_distance,accsib_car,accsib_pt,accsib_mul,work_home_days
430501,48,1,0,1,0,0,80,183,75,8.322213900000001,1.0801949,4,4,4,1.0801949,0.0,0.0,0.0,0,0,1,0,3,0,730491,279548,730491,279548,2,2,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.164,187672.54,181437.81,263377.41,4
365879,50,1,1,1,0,0,20,165,65,41.048223,41.048223,5,3,107,6.622223,28.856,5.57,0.0,3,0,0,0,0,0,682197,240689,688696,230142,3,2,3,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12.388551569897105,15.944,388805.51,546833.58,782697.15,1
233811,58,1,1,1,0,0,100,184,100,7.251336200000001,7.251336200000001,6,2,67,1.3453362,0.0,0.0,5.906000000000001,0,0,0,0,2,0,506558,137992,506558,137992,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.3,174924.02,196256.61,276447.89,5
108981,54,1,1,1,0,0,20,180,90,30.031,30.031,2,2,75,0.0,30.031,0.0,0.0,0,0,0,0,2,0,600202,199896,593376,204276,2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.110405415267476,14.615,998274.48,1383577.75,1559405.85,1
461778,47,1,0,1,0,0,20,172,68,32.337,32.337,6,6,38,0.5,31.837,0.0,0.0,0,0,5,0,0,1,687564,250160,596643,226693,3,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,93.90063008308304,91.075,493300.86,719252.81,1011040.39,1
235952,43,1,0,1,0,0,40,178,73,9.598,9.598,7,6,119,2.53,5.327999999999999,0.0,1.74,0,0,2,0,4,0,679643,249100,699361,221173,5,2,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,34.18650103476517,44.348,1001658.11,1298386.01,1623256.58,2
207491,40,1,1,1,0,0,100,185,80,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,563945,209172,566578,214493,4,2,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.936811433758024,20.896,155579.16,188190.24,270455.71,5
439075,33,1,0,0,0,0,10,174,60,15.0,15.0,3,3,95,15.0,0.0,0.0,0.0,0,0,0,0,3,0,569997,192407,601154,201208,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,32.37616793260129,31.916,119103.44,84743.37,171827.6,1
169849,44,0,0,0,0,0,15,168,67,4.68897346764132,4.68897346764132,4,4,30,4.68897346764132,0.0,0.0,0.0,0,0,2,0,0,0,682056,247292,697221,244318,4,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15.453863626938087,30.861,1529931.01,1789681.09,2105569.88,1
165797,49,1,0,0,0,0,10,180,79,176.46200000000002,176.46200000000002,12,4,204,9.6,0.0,166.862,0.0,3,0,1,0,0,0,683569,247757,619481,263296,3,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,65.94491841681207,61.303,1523347.17,2050894.4,2373208.83,1
131375,57,1,1,0,0,0,10,182,87,131.55654331640102,131.55654331640102,5,3,155,0.6865433164011959,130.87,0.0,0.0,2,0,0,0,1,0,500512,117470,503240,117381,4,3,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.729451410082253,10.225,1190010.11,1403130.27,1533389.27,1
395486,59,1,1,1,0,0,5,183,85,12.683,12.683,5,5,36,0.0,12.683,0.0,0.0,3,0,0,1,1,0,626767,266903,630885,267617,2,2,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.179440153896213,7.654,243529.88,268792.64,403340.87,1
304579,51,1,0,1,0,0,20,175,83,8.8868162,8.8868162,11,3,57,1.8438162,0.0,7.042999999999999,0.0,2,0,0,0,0,1,612959,263920,609572,265575,4,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.7697206793076856,10.779,384692.5,492066.92,705420.79,1
173383,53,1,0,1,0,0,80,171,75,2.5,2.5,4,4,55,2.5,0.0,0.0,0.0,0,0,2,0,2,0,545373,148840,544521,149389,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0135605556650278,4.214,139726.44,137062.01,262563.64,4
467745,34,1,1,1,0,0,2,190,78,16.391,16.391,8,8,77,10.8,5.591,0.0,0.0,3,0,1,0,4,0,648736,248586,647174,248526,2,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5631519439900907,5.379,293427.17,252117.76,448398.62,1
293966,33,1,0,1,0,0,10,165,52,2.031479,2.031479,3,3,50,2.031479,0.0,0.0,0.0,0,0,1,0,2,0,542534,155777,537211,153030,3,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.99001986641113,17.162,163406.96,104363.36,242716.68,1
267547,59,1,1,1,0,0,10,169,75,29.453000000000003,29.453000000000003,9,8,85,2.325,27.128,0.0,0.0,5,2,0,1,0,0,565625,207116,565624,207116,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.001,1.231,142029.65,150898.28,231991.25,1
343409,40,1,1,1,0,0,20,185,81,82.07,82.07,5,5,155,0.0,82.07,0.0,0.0,0,0,1,0,4,0,592900,245090,594789,248827,4,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.187301040049545,7.788,141313.0,142551.47,196147.5,1
101442,40,1,1,0,0,0,3,172,85,13.618,13.618,6,4,47,0.15,13.468,0.0,0.0,2,0,0,1,0,0,723632,77023,724439,78506,4,2,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.6883536359424232,6.583,164666.13,192135.51,223841.56,1
475441,42,1,0,1,0,0,10,181,75,17.9,17.9,6,6,35,0.0,17.9,0.0,0.0,0,0,4,0,0,2,683877,247875,706418,239523,5,1,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24.038564537010107,33.476,962855.15,1142924.54,1430694.53,1
122048,51,1,0,1,0,0,100,160,74,24.578000000000003,24.578000000000003,4,4,70,0.0,24.578000000000003,0.0,0.0,0,0,0,0,4,0,691103,263269,691103,263269,4,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1.47,224797.88,107334.83,307830.1,5
446040,34,0,0,0,0,0,0,151,53,3.0,3.0,2,1,60,3.0,0.0,0.0,0.0,0,0,0,0,1,0,751306,258320,752569,257952,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.315520049258087,1.014,120642.72,111205.55,217547.71,0
326069,45,1,0,1,0,0,5,184,71,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,694130,216200,693984,216548,4,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.37738574429885396,0.627,106231.19,87855.78,167510.97,1
218745,28,1,0,0,0,0,20,176,73,56.8146,56.8146,13,6,151,8.0,0.0,48.8146,0.0,3,0,1,0,2,0,696623,244791,683058,252045,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15.382774164629735,24.315,399111.3,447821.42,667649.34,1
410328,69,1,1,1,0,0,30,179,92,85.62,85.62,7,7,120,0.0,85.62,0.0,0.0,0,0,1,0,6,0,736927,252570,736250,253763,2,1,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3717062367722908,4.248,207521.95,316594.3,438294.45,2
125995,56,1,1,1,0,0,30,180,90,30.563,30.563,2,2,60,0.0,30.563,0.0,0.0,2,0,0,0,0,0,623296,129196,623296,129196,2,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.878,55093.81,97419.33,125016.98,2
137631,55,1,0,1,0,0,15,167,55,26.017,26.017,4,4,48,0.0,26.017,0.0,0.0,0,0,0,0,2,2,653143,247570,652936,247938,3,2,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4222238742657738,2.187,236653.33,188777.9,383519.04,1
435547,51,1,0,0,0,0,30,185,85,21.7190157,21.7190157,9,2,167,2.6740157000000004,0.0,19.045,0.0,0,0,2,0,0,0,499936,115842,505187,124385,7,2,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.027753985813574,24.414,744270.18,881726.29,1009689.16,2
183730,64,1,0,1,0,0,30,180,70,7.74039,7.74039,2,2,12,0.0,7.74039,0.0,0.0,2,0,0,0,0,0,694916,234355,697717,233442,4,1,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.9460431089853385,6.642,228084.59,295857.73,434961.06,2
195303,32,1,0,1,0,0,0,185,85,814.831365,52.031365,8,3,116,2.724365,21.998,27.309,0.0,2,0,0,0,1,0,627858,256316,612262,266082,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18.401357884677967,23.125,178489.84,139580.84,264547.3,0
451904,57,1,0,1,0,0,33,158,58,3.557,3.557,4,4,20,1.2,2.357,0.0,0.0,0,0,2,0,2,0,643302,261529,643505,261693,3,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.260969346858975,2.897,171089.44,136572.03,256353.0,2
386961,32,1,1,0,0,0,20,167,52,194.243,194.243,6,4,226,1.2,193.043,0.0,0.0,0,0,0,0,3,1,769460,206195,757274,208020,4,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.32190005640364,18.394,37225.26,15644.19,47172.14,1
446403,58,1,1,1,0,0,30,165,72,82.417,82.417,6,6,170,0.0,82.417,0.0,0.0,0,0,0,5,1,0,580090,183946,580090,183946,2,3,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.745,157866.48,174998.03,277564.5,2
456041,44,1,0,1,0,0,20,182,80,6.452000000000001,6.452000000000001,6,2,60,1.9,0.0,4.552,0.0,2,0,0,0,0,0,605099,252152,603055,252777,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.13741923824036,7.282,114594.25,85822.73,163906.04,1
386526,34,1,0,1,0,0,10,164,62,4.5,4.5,2,2,60,4.5,0.0,0.0,0.0,0,0,2,0,0,0,577786,183911,578179,182836,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.1445846408195421,5.027,373133.04,420028.12,542766.56,1
200844,22,1,1,1,0,0,15,185,87,339.18064,245.259,10,8,369,9.0,236.259,0.0,0.0,5,0,0,2,1,0,509575,146767,515177,145955,5,7,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.660543083485894,12.258,75982.69,16257.9,89459.72,1
400446,32,1,1,0,0,0,0,185,80,30.081,30.081,4,4,90,11.0,19.081,0.0,0.0,2,0,0,1,1,0,578932,183967,571985,186855,2,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.523387069664833,18.784,286505.97,335620.04,442401.02,0
451711,51,1,1,1,0,0,10,178,82,56.39873860000001,56.39873860000001,11,3,115,2.9347386,0.512,52.952,0.0,2,0,1,0,0,0,684612,247288,692021,264523,4,2,0,2,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.760024147105995,32.195,931831.96,1017828.32,1381347.1,1
490804,26,1,0,0,0,0,0,154,47,20.654,20.654,6,2,46,2.0,0.0,18.654,0.0,2,0,0,0,0,0,694108,253721,696440,262090,2,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.687829705973755,15.111,353897.89,472004.61,734657.73,0
387771,49,1,0,1,0,0,20,170,55,8.0097696,8.0097696,6,4,50,0.6137696,7.396,0.0,0.0,2,0,0,0,2,0,658316,257284,660278,256691,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0496568005400317,6.305,277579.96,202975.42,396644.61,1
451705,59,1,0,0,0,0,25,161,52,69.81081999999999,21.562,6,4,58,0.35,21.212,0.0,0.0,2,0,0,0,2,0,691432,284553,690419,283583,2,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.4025223705880774,3.989,167382.99,139161.42,224791.9,2
198689,55,1,1,1,0,0,10,175,80,84.82,84.82,4,4,89,0.86,83.96,0.0,0.0,3,0,1,0,0,0,536868,151784,539152,176649,3,2,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,24.969679233021797,28.593,566383.55,642084.31,817931.7,1
156928,38,1,0,1,0,0,30,173,86,5.37,5.37,3,3,149,1.5,3.87,0.0,0.0,2,0,0,0,1,0,576160,197838,574874,196658,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.7453354978341555,4.167,156295.42,90318.53,191906.27,2
112839,45,1,0,1,0,0,50,178,65,23.940159704898896,23.940159704898896,5,4,60,0.0,23.940159704898896,0.0,0.0,2,0,0,0,0,2,610596,269139,616707,270932,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.368608168194995,14.696,721263.75,831572.21,1018061.63,3
447888,51,1,0,1,0,0,5,165,60,5.643363,5.643363,2,2,80,5.643363,0.0,0.0,0.0,0,0,0,0,2,0,594229,119756,571736,106296,4,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,26.21271922178239,21.82,285783.21,333066.57,398010.61,1
104209,47,1,0,1,0,0,5,184,88,30.528801979362505,30.528801979362505,28,12,203,3.01880197936246,27.51,0.0,0.0,5,0,2,3,0,2,540285,151211,541019,151987,5,3,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.068144185023726,5.422,324718.17,391996.55,544140.01,1
348246,38,1,1,0,0,0,5,180,81,22.521,22.521,2,2,30,0.0,22.521,0.0,0.0,2,0,0,0,0,0,710847,269307,743544,271615,4,2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32.778356776995395,39.062,223720.92,195898.63,320716.46,1
127518,37,1,0,1,0,0,5,177,75,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,766668,206905,766666,206882,4,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.023086792761230393,1.227,46605.36,29787.02,60546.69,1
289622,34,1,1,1,0,0,2,180,75,44.215594,17.381,3,3,28,0.0,17.381,0.0,0.0,0,0,0,0,3,0,493870,120556,498962,124685,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.55569256448165,17.981,203386.53,225539.51,346892.96,1
144584,64,1,1,1,0,0,10,180,75,7.22,7.22,5,4,43,5.1,2.12,0.0,0.0,3,0,0,0,1,0,500494,117304,500906,115892,4,2,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.4708800087022735,5.535,1168001.15,1374452.53,1516798.37,1
