HHNR,age,dl_car,dl_moto,park_work_car,park_work_moto,park_work_bike,work_home,work_home_perc,height,weight,rdist_sum,rdist_sum_Inland,n_stops,n_trips,travel_times,dist_softmodes,dist_car,dist_pt,dist_other,n_work_trips,n_edu_trips,n_shopping_trips,n_business_trips,n_leisure_trips,n_service_trips,job_x_CH1903,job_y_CH1903,hh_x_ch1903,hh_y_ch1903,hh_size,n_cars_hh,n_moto_hh,n_s_moto_hh,n_mopeds_hh,n_bike_hh,n_ebike_s_hh,n_ebike_f_hh,job_abroad,job_location_city,job_location_popsize_500000_plus,job_location_popsize_200000_500000,job_location_popsize_100000_200000,job_location_popsize_50000_100000,job_location_popsize_50000_minus,job_location_popsize_no_agglo,is_bike_avail,is_small_moped_avail,is_moped_avail,is_moto_avail,is_car_avail,work_sched_fully_fixed,work_sched_fixed_daily_blocks,work_sched_fixed_weekly_monthly,work_sched_fully_flex,ptsub_regional,ptsub_parcours,ptsub_other,ptsub_ht,ptsub_track_sev,ptsub_ga_first,ptsub_ga_second,can_walk_alone,single,married,widowed,divorced,registered_partnership,dissolved_partnership,male,self_employed_with_employees,self_employed_without_employees,employed_by_family,employee_management,employee_with_supervision,employee_without_supervision,compulsory_education,secondary_education,tertiary_education,full_time,part_time,swiss,hh_location_city,hh_location_popsize_500000_plus,hh_location_popsize_200000_500000,hh_location_popsize_100000_200000,hh_location_popsize_50000_100000,hh_location_popsize_50000_minus,hh_location_popsize_no_agglo,pt_access_A,pt_access_B,pt_access_C,pt_access_D,single_household,couple_without_children,couple_with_children,single_parent,non_family_household,hh_income_2000_minus,hh_income_2000_4000,hh_income_4000_6000,hh_income_6000_8000,hh_income_8000_10000,hh_income_10000_12000,hh_income_12000_14000,hh_income_14000_16000,hh_income_16000_plus,work_home_crow_dist,can_work_from_home
357700,50,1,0,1,0,0,2,5,177,82,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,639681,244386,640587,239108,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.35519560800537,1
357713,54,0,0,0,0,0,3,-99,150,55,1.0,1.0,1,1,15,1.0,0.0,0.0,0.0,0,0,0,0,1,0,727459,279394,726901,279983,5,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.8113476443547488,0
357769,25,1,1,1,0,0,3,-99,178,56,96.4439192,96.4439192,4,4,130,0.5429191999999999,95.901,0.0,0.0,0,0,0,0,4,0,691590,190103,691109,192107,4,2,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0609165436766235,0
357967,39,1,1,1,0,0,3,-99,172,63,13.824000000000002,13.824000000000002,7,6,30,0.0,13.824000000000002,0.0,0.0,0,0,2,0,2,2,676504,213945,650166,218551,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26.7377164320366,0
357968,61,1,1,1,0,0,3,-99,170,72,41.087,41.087,6,6,96,0.0,41.087,0.0,0.0,2,0,1,0,3,0,661225,245446,661477,240394,4,4,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.058281130977202,0
357981,62,1,0,0,0,0,3,-99,172,80,8.305653,8.305653,5,5,40,8.305653,0.0,0.0,0.0,4,0,0,0,1,0,750069,264269,749026,265362,2,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.5107938310702755,0
358008,51,1,0,1,0,0,1,5,168,76,2.0,2.0,1,1,45,2.0,0.0,0.0,0.0,0,0,0,0,1,0,695556,260945,694666,262374,2,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.6834907187151347,1
358012,33,1,0,0,0,0,1,4,163,59,68.535,68.535,7,3,105,3.0,6.059,59.476000000000006,0.0,2,0,1,0,0,0,598973,199628,614386,175813,2,2,0,1,0,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.367495377632476,1
358049,66,1,1,1,0,0,1,10,174,74,16.099,16.099,5,4,115,3.5,12.599,0.0,0.0,2,0,0,0,2,0,607116,228848,606843,228900,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27790825824361537,1
358102,59,1,0,1,0,0,3,-99,156,60,48.231,48.231,2,2,60,0.0,48.231,0.0,0.0,2,0,0,0,0,0,571776,105772,588203,118906,4,4,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21.03207752458135,0
358139,57,1,0,0,0,0,3,-99,173,67,20.487534600000004,20.487534600000004,12,4,161,3.2175346,0.0,17.27,0.0,4,0,0,0,0,0,499891,117767,498506,120158,4,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.76316955686762,0
358140,71,1,1,1,0,0,3,-99,166,78,12.050999999999998,12.050999999999998,3,3,55,1.0,11.050999999999998,0.0,0.0,0,0,0,0,3,0,621527,258415,622468,259456,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.4032683278689075,0
358206,62,1,1,1,0,0,3,-99,172,85,22.256,22.256,4,4,120,6.0,16.256,0.0,0.0,0,0,0,0,4,0,702357,246569,702357,246569,2,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
358238,28,1,0,1,0,0,3,-99,184,77,98.338,98.338,7,4,385,10.0,88.338,0.0,0.0,0,0,0,2,2,0,601974,204933,599801,167496,2,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,37.50001197333142,0
358290,66,1,1,1,0,0,3,-99,169,69,18.1535787,18.1535787,5,4,182,10.1595787,7.994,0.0,0.0,0,0,4,0,0,0,723867,268639,745362,269757,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21.524055124441585,0
358362,57,1,1,1,0,0,3,-99,168,80,10.205,10.205,7,7,38,1.2,9.005,0.0,0.0,4,0,3,0,0,0,761919,202635,762357,202554,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4454267616567285,0
358455,42,1,1,1,0,0,3,-99,176,75,21.341776,21.341776,5,5,58,2.060776,19.281,0.0,0.0,3,0,1,0,1,0,784755,151484,778966,145058,2,2,3,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.649046016758149,0
358467,52,1,1,1,0,0,3,-99,175,69,33.53,33.53,5,5,115,3.5,30.03,0.0,0.0,0,0,0,0,3,2,640706,226497,640063,232845,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.380482191809644,0
358509,52,1,0,1,0,0,3,-99,175,70,5.0,5.0,5,5,80,5.0,0.0,0.0,0.0,4,0,0,0,1,0,657991,235343,657970,235729,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.38657082145449106,0
358575,45,1,0,0,0,0,1,5,182,73,30.126,30.126,5,4,103,2.0,28.126,0.0,0.0,0,0,1,0,3,0,746992,254529,746303,258468,4,1,1,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.99880507151824,1
358609,20,0,0,0,0,0,3,-99,173,62,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,609475,268200,617180,268982,4,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.744581912537306,0
358703,61,1,0,0,0,0,3,-99,184,99,93.272,93.272,5,4,249,15.0,78.27199999999999,0.0,0.0,0,0,2,0,2,0,745501,253840,723134,255770,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,22.450113340471134,0
358822,52,1,1,0,0,0,3,-99,170,69,54.55167,54.55167,11,5,137,5.143669999999999,0.0,49.408,0.0,3,0,1,1,0,0,682342,248212,672977,261441,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16.20832088774158,0
358869,53,1,1,1,0,0,1,3,182,82,73.654,73.654,12,6,136,2.15,8.72,62.784,0.0,3,0,1,0,2,0,681362,225173,685140,246401,3,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.56156923788248,1
358965,55,1,0,1,0,0,3,-99,166,61,20.685,20.685,4,4,50,0.6,20.085,0.0,0.0,2,0,2,0,0,0,666494,216351,672474,218911,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.50492121397331,0
358996,45,1,0,0,0,0,3,-99,172,58,1.99,1.99,6,6,74,1.99,0.0,0.0,0.0,4,0,1,0,1,0,697880,122376,697872,122397,4,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.022472205054244233,0
359090,67,1,0,1,0,0,3,-99,175,85,5.507999999999999,5.507999999999999,2,2,45,0.0,5.507999999999999,0.0,0.0,2,0,0,0,0,0,596928,226837,599461,227285,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.572312772584236,0
359124,38,1,0,1,0,0,3,-99,156,73,21.849,21.849,4,4,50,0.0,21.849,0.0,0.0,0,0,0,4,0,0,723862,281429,723875,280905,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5241612347360305,0
359236,45,1,0,1,0,0,3,-99,160,82,28.236,28.236,9,9,109,3.1,25.136,0.0,0.0,4,0,0,0,4,1,558972,171576,559818,170935,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0614127378169154,0
359269,52,1,0,1,0,0,1,5,183,89,35.361999999999995,35.361999999999995,3,3,75,0.0,35.361999999999995,0.0,0.0,2,0,0,0,0,1,684751,252341,681692,240233,2,3,2,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.488440455076846,1
359525,41,1,1,1,0,0,3,-99,171,70,8.774,8.774,2,2,10,0.0,8.774,0.0,0.0,0,0,2,0,0,0,728476,256369,718915,257223,4,2,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.599064381490521,0
359626,35,1,0,0,0,0,1,60,170,65,0.4,0.4,1,1,30,0.4,0.0,0.0,0.0,0,0,0,0,1,0,571088,104474,576235,110850,5,2,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.194204354298227,1
359662,49,1,1,1,0,0,2,1,180,61,133.609,133.609,4,2,510,8.0,125.609,0.0,0.0,0,0,0,0,2,0,682491,247029,600900,201338,3,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,93.51341487722496,1
359691,50,1,1,1,0,0,2,50,162,55,3.0,3.0,2,2,60,3.0,0.0,0.0,0.0,0,0,0,0,2,0,721527,257001,717151,259423,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.001545761062274,1
359723,54,0,0,0,0,0,3,-99,172,118,1.12769,1.12769,2,2,6,1.12769,0.0,0.0,0.0,0,0,0,0,2,0,632559,239438,633470,239480,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9119676529351246,0
359766,51,1,1,1,0,0,1,100,173,88,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,583187,179317,583187,179317,4,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1
360261,55,1,1,0,0,0,3,-99,179,67,19.757207,19.757207,5,5,120,19.757207,0.0,0.0,0.0,3,0,0,1,1,0,495193,119445,499584,116845,4,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.10302665092002,0
360271,55,1,0,1,0,0,1,5,178,74,38.535,38.535,6,6,86,0.0,38.535,0.0,0.0,4,0,1,0,0,1,641651,245758,634247,244398,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.5278692868566734,1
360282,45,1,0,0,0,0,1,0,173,89,36.44099809,36.44099809,13,5,146,2.43299809,0.0,34.008,0.0,3,0,2,0,0,0,611722,267144,610940,260106,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.081311178023459,1
360289,29,1,0,1,0,0,3,-99,175,100,1109.8642,210.8,1,1,372,0.0,210.8,0.0,0.0,1,0,0,0,0,0,694160,227329,710927,226086,4,3,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16.81301097364776,0
360329,37,1,1,1,0,0,3,-99,170,71,80.292,80.292,4,4,105,0.0,80.292,0.0,0.0,0,0,0,0,4,0,645640,249338,637884,238619,5,2,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13.230740606632722,0
360363,42,1,0,1,0,0,3,-99,185,85,141.6601,141.6601,6,6,194,2.0,139.6601,0.0,0.0,2,0,0,0,4,0,617042,217827,617541,217171,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8242190242890539,0
360444,63,1,0,0,0,0,1,15,165,60,2.1599842,2.1599842,3,3,23,2.1599842,0.0,0.0,0.0,2,0,1,0,0,0,585161,220379,585183,221182,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8033013133314298,1
360450,51,1,1,1,0,0,3,-99,168,70,37.668,37.668,9,8,161,6.5,31.168000000000003,0.0,0.0,0,0,1,0,4,3,533134,155271,530104,152405,7,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.170714087539447,0
360512,60,1,1,1,0,0,3,-99,173,75,16.118,16.118,3,3,134,6.0,10.118,0.0,0.0,0,0,2,0,1,0,646156,249132,646156,249132,2,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
360548,69,1,0,1,0,0,3,-99,158,63,11.268,11.268,2,2,45,0.0,11.268,0.0,0.0,2,0,0,0,0,0,719321,113288,720054,115823,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.6388470967450917,0
360611,46,1,0,0,0,0,3,-99,170,70,2.0,2.0,2,2,14,2.0,0.0,0.0,0.0,0,0,0,0,2,0,670345,254053,586063,221719,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,90.27149649806411,0
360614,36,1,0,0,0,0,1,-99,179,67,6.0,6.0,2,2,60,6.0,0.0,0.0,0.0,0,0,0,0,2,0,612595,267560,611603,265665,2,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.138945768363471,1
360635,50,1,0,1,0,0,3,-99,164,59,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,632763,170031,630121,165028,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.657753352701053,0
360714,37,1,0,0,0,0,3,-99,164,57,10.744412,10.744412,4,4,70,2.212412,8.532,0.0,0.0,2,0,0,0,2,0,683877,247875,683000,251217,4,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.4551545551537926,0
360759,53,1,0,0,0,0,1,30,175,60,48.4084591,48.4084591,8,4,88,4.592459099999999,0.0,43.816,0.0,2,0,2,0,0,0,645752,248573,661290,260770,4,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.753385861669386,1
360767,51,1,0,0,0,0,3,-99,189,80,52.676,52.676,3,3,62,0.0,52.676,0.0,0.0,2,0,1,0,0,0,720213,259341,723149,281051,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21.90762871695611,0
360773,53,1,0,1,0,0,3,-99,168,53,2.1578614,2.1578614,8,7,52,2.1578614,0.0,0.0,0.0,4,0,3,0,0,0,594083,119939,593981,119729,3,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.23346091750012463,0
